course_id,module_id,competency_id,name,description,domain
course_4,module_57,recursion_vs_loop,So sánh Đệ quy và Lặp,"Vận dụng so sánh giữa đệ quy và lặp về hiệu năng, độ phức tạp và ứng dụng trong lập trình.",Programming_Basics
course_4,module_57,Struct_Basics,Khái niệm và sử dụng cơ bản của cấu trúc (Struct),"Hiểu khái niệm và vai trò của cấu trúc trong lập trình, cách khai báo, khởi tạo và truy cập thành phần của struct. Quy tắc truyền struct vào hàm và kỹ thuật typedef.",C_CPlusPlus
course_4,module_57,Array_Structs,Kết hợp cấu trúc với mảng và con trỏ,"Ứng dụng cấu trúc kết hợp với mảng và con trỏ để quản lý tập dữ liệu phức tạp. Sử dụng struct trong danh sách liên kết, cây, đồ thị.",C_CPlusPlus
course_4,module_57,Pointer_Struct,Khái niệm và sử dụng cấu trúc thông qua con trỏ (Pointers),"Hiểu và sử dụng cấu trúc trong lập trình C thông qua con trỏ, áp dụng cấu trúc struct lồng nhau, truyền struct vào hàm.",C_CPlusPlus
course_4,module_57,File_Struct,Sử dụng struct kết hợp với file để lưu trữ dữ liệu bền vững,"Ứng dụng cấu trúc trong lập trình hướng đối tượng, quản lý dữ liệu và lưu trữ thông qua file.",C_CPlusPlus
course_4,module_57,Struct_Advanced_Operations,Hàm thao tác nâng cao với struct (Advanced function operations),Viết hàm để sử dụng và kết hợp các phép toán trên struct trong lập trình C++.,C_CPlusPlus
course_4,module_57,File_I_O_C,Thao tác tập tin (I/O) trong ngôn ngữ C,"Biết cách mở, đọc, ghi và đóng tập tin; phân biệt giữa file văn bản và file nhị phân; ứng dụng thao tác file với cấu trúc dữ liệu (struct); kiểm tra lỗi khi thao tác với con trỏ FILE.",Software_Development
course_4,module_57,LinkedList_Basics,Liệt kê liên kết cơ bản,"Hiểu cấu trúc dữ liệu danh sách liên kết, gồm các loại đơn, kép, vòng; phân biệt ưu nhược điểm so với mảng.",Web_Frontend
course_4,module_58,Data_Structures_Basics,Cấu trúc dữ liệu cơ bản,"Hiểu về vai trò của cấu trúc dữ liệu (CTDL) và giải thuật trong lập trình, cũng như các tiêu chuẩn đánh giá CTDL. Nắm được khái niệm trừu tượng hóa dữ liệu (ADT).",Programming_Fundamentals
course_4,module_58,Data_Types_C_C,Kiểu dữ liệu trong C,"Hiểu về các kiểu dữ liệu cơ bản và có cấu trúc trong ngôn ngữ lập trình C, bao gồm int, float, double, char, mảng, chuỗi, bản ghi (struct), tập tin.",Programming_Language
course_4,module_58,Algorithm_Description_Methods,Phương pháp mô tả giải thuật,"Hiểu về các phương pháp mô tả giải thuật như lưu đồ, mã giả và mô tả tự nhiên. Nắm được cách viết thuật toán để chuyển đổi dữ liệu đầu vào thành đầu ra mong muốn.",Algorithm_Fundamentals
course_4,module_58,Control_Structures_C,Cấu trúc điều khiển trong C,"Hiểu về các cấu trúc cơ bản điều khiển luồng chương trình như tuần tự, rẽ nhánh và lặp trong ngôn ngữ lập trình C.",Programming_Language
course_4,module_58,Algorithm_Complexity,Độ phức tạp của giải thuật,"Hiểu về các mức độ phức tạp của giải thuật như O(1), O(log n), O(n), O(n log n), O(n²), O(n³), O(2ⁿ) và O(n!) và biết lựa chọn thuật toán hiệu quả.",Algorithm_Fundamentals
course_4,module_58,List_Basics,Danh sách cơ bản,"Hiểu cấu trúc danh sách kề và liên kết, các phương pháp cài đặt, thao tác và ưu – nhược điểm",Web_Frontend
course_4,module_58,DOM_Manipulation,Thao tác nâng cao trên DOM,"Chèn và xóa node trong danh sách liên kết đơn, sắp xếp danh sách theo phương pháp Selection Sort và Interchange Sort",Web_Frontend
course_4,module_58,Data_Structures_Stack_Queues_Basics,Khái niệm & cơ chế hoạt động của Stack và Queue,"Hiểu rõ cấu trúc dữ liệu Stack và Queue, nắm vững các thao tác cơ bản và ứng dụng thực tế.",Data_Structures
course_4,module_58,Tree_Concepts,Khái niệm cây,"Hiểu khái niệm, đặc điểm và cấu trúc của cây nhị phân (Binary Tree) bao gồm nút gốc, nút lá, nút trong, bậc, mức, chiều cao cây.",Data_Structures
course_4,module_58,BST_Data_Structure,Cấu trúc dữ liệu Cây Nhị Phân Tìm Kiếm (BST),Nắm được cấu trúc dữ liệu BST và khái niệm về cây con trái và cây con phải.,Data_Structures
course_4,module_58,BST_Insertion,Chèn phần tử vào BST,Hiểu và thực hiện các thao tác chèn node vào cây nhị phân tìm kiếm (BST).,Data_Structures
course_4,module_58,Tree_Traversal,Duyệt cây,"Nắm được ba phương pháp duyệt cơ bản của cây: PreOrder, InOrder và PostOrder.",Data_Structures
course_4,module_58,BST_Search_and_Delete,Tìm kiếm và xóa node trong BST,Hiểu và thực hiện các thao tác tìm kiếm và xóa node trong cây nhị phân tìm kiếm (BST).,Data_Structures
course_4,module_58,Complexity_Analysis,Phân tích độ phức tạp,"Phân tích độ phức tạp của các thao tác chèn, xóa và duyệt cây nhị phân tìm kiếm (BST) trong trường hợp tốt nhất và xấu nhất.",Data_Structures
course_4,module_58,Binary_Tree_Operations,Thực hiện các thao tác cơ bản trên cây nhị phân,"Nắm được các thao tác cơ bản như chèn, duyệt, tìm kiếm và xóa node trong cây nhị phân.",Data_Structures
course_4,module_58,AVL_Tree_Concepts,Khái niệm cây AVL,"Hiểu được khái niệm, đặc điểm và nguyên lý cân bằng của cây AVL.",Data_Structures
course_4,module_58,Balance_Factor_Calculation,Tính toán chỉ số cân bằng (Balance Factor),Hiểu ý nghĩa và cách tính toán chỉ số cân bằng của các node trong cây AVL.,Data_Structures
course_4,module_58,AVL_Tree_Insertion,Thêm node vào cây AVL,Biết cách chèn một node mới vào cây AVL và cập nhật lại chiều cao và cân bằng cây.,Data_Structures
course_4,module_58,AVL_Tree_Rotation,Quay cây (Rotations) trong AVL Tree,Nắm được các loại quay cây đơn và kép để duy trì cân bằng của cây AVL.,Data_Structures
course_4,module_58,AVL_Tree_Deletion,Xóa node từ cây AVL,Hiểu quy trình xóa một node khỏi cây AVL và xử lý lại cân bằng cây sau khi xóa.,Data_Structures
course_4,module_58,AVL_Tree_Complexity_Analysis,Phân tích độ phức tạp của các thao tác trong AVL Tree,"Hiểu về độ phức tạp trung bình và xấu nhất của các thao tác tìm kiếm, thêm, xóa trong cây AVL.",Data_Structures
course_4,module_58,AVL_Tree_Applications,Ứng dụng thực tế của AVL Tree,"Hiểu được các ứng dụng thực tế của AVL Tree như hệ thống tìm kiếm dữ liệu, bộ nhớ từ điển và cấu trúc nội bộ trong compiler.",Data_Structures
course_4,module_58,Graph_Basics,Đồ thị cơ bản,"Hiểu khái niệm, phân loại và các tính chất cơ bản của đồ thị (cả có hướng và vô hướng). Nắm vững cách định nghĩa và biểu diễn đồ thị bằng ma trận kề, ma trận trọng số, danh sách cạnh và danh sách kề.",Graph_Theory
course_4,module_58,Euler_Circuit_Path,Đường đi và chu trình Euler,"Hiểu khái niệm đường đi và chu trình Euler trong đồ thị, phân biệt chu trình Euler và đường đi Euler, nắm được điều kiện tồn tại của chúng và cài đặt thuật toán Fleury.",Graph_Algorithms
course_4,module_58,Hamilton_Circuit,Chu trình Hamilton,"Hiểu khái niệm chu trình Hamilton, phân biệt chu trình Hamilton và đường đi Hamilton, nắm được các định lý kinh điển về chu trình Hamilton như Định lý Dirac, Định lý Ore và cài đặt thuật toán tìm chu trình Hamilton.",Graph_Algorithms
course_4,module_58,Graph_Breadth_First_Search,Duyệt đồ thị theo chiều rộng (BFS),"Hiểu khái niệm, nguyên lý hoạt động và cách cài đặt BFS để duyệt đồ thị. Áp dụng BFS để tìm đường đi ngắn nhất và các thành phần liên thông.",Graph_Algorithms
course_4,module_58,Graph_Depth_First_Search,Duyệt đồ thị theo chiều sâu (DFS),"Hiểu khái niệm, nguyên lý hoạt động và cách cài đặt DFS để duyệt đồ thị. Áp dụng DFS để tìm đường đi, phân tích chu trình và kiểm tra liên thông.",Graph_Algorithms
course_4,module_58,Graph_Traversal_Methods,Phân biệt và áp dụng BFS và DFS,So sánh cấu trúc dữ liệu và thời gian thực hiện của BFS và DFS. Áp dụng cả hai phương pháp để giải quyết các bài toán liên quan đến đồ thị.,Graph_Algorithms
course_4,module_58,Connected_Components_Detection,Xác định thành phần liên thông trong đồ thị,Hiểu và áp dụng thuật toán BFS hoặc DFS để xác định các thành phần liên thông trong một đồ thị.,Graph_Algorithms
course_4,module_58,Shortest_Path_Finding,Tìm đường đi ngắn nhất giữa hai đỉnh,Áp dụng BFS để tìm đường đi ngắn nhất giữa hai đỉnh trong đồ thị.,Graph_Algorithms
course_4,module_58,Spanning_Tree_Concepts,Khái niệm cây bao trùm và cây bao trùm nhỏ nhất (MST),"Hiểu khái niệm cây, cây bao trùm, và cây bao trùm nhỏ nhất (MST), phân biệt chúng với nhau.",Graph_Algorithms
course_4,module_58,Spanning_Tree_Algorithms,"Giải thuật tìm cây bao trùm: BFS/DFS, Kruskal và Prim","Nắm vững các giải thuật để tìm cây bao trùm, bao gồm cả khái niệm về BFS/DFS, Kruskal, và Prim.",Graph_Algorithms
course_4,module_58,MST_Application,Ứng dụng của cây bao trùm nhỏ nhất trong các hệ thống kết nối,"Hiểu được cách áp dụng cây bao trùm nhỏ nhất vào thiết kế mạng truyền thông, mạng điện, ống dẫn nước, và tối ưu hóa hệ thống kết nối.",Network_Design
course_4,module_58,Algorithm_Comparison,So sánh Kruskal và Prim,"Học cách so sánh hai giải thuật kinh điển: Kruskal và Prim, bao gồm khái niệm về cấu trúc dữ liệu và độ phức tạp.",Algorithm_Analysis
course_4,module_58,Circuit_Design_Optimization,Tối ưu hóa thiết kế mạng với MST,"Ứng dụng cây bao trùm nhỏ nhất để tối ưu hóa thiết kế mạng truyền thông, mạng điện, và các hệ thống kết nối khác.",Network_Design
course_4,module_58,Programming_Skills_Kruskal_Prim,Cài đặt thuật toán Kruskal và Prim bằng C/C++,"Nắm vững kỹ năng cài đặt các giải thuật tìm cây bao trùm nhỏ nhất (Kruskal, Prim) bằng ngôn ngữ lập trình C/C++, với dữ liệu nhập từ file.",Programming
course_4,module_58,Graph_Algorithms,Giải thuật đồ thị,"Hiểu biết về các thuật toán tìm đường đi ngắn nhất trong đồ thị có trọng số, bao gồm Dijkstra, Bellman-Ford và Floyd-Warshall.",Computer_Science
course_4,module_59,OOP_Basics,Lập trình hướng đối tượng cơ bản,"Hiểu về lập trình hướng đối tượng (OOP) bao gồm đóng gói, kế thừa và đa hình. Nắm vững cấu trúc của class, object và method trong OOP.",Software_Development
course_4,module_59,POP_OOP_Difference,Hiểu khác biệt giữa lập trình hướng thủ tục (POP) và hướng đối tượng (OOP),"So sánh các đặc điểm chính của POP và OOP, bao gồm đơn vị tổ chức, trạng thái, khả năng mở rộng và mức độ kết nối giữa các phần.",Software_Development
course_4,module_59,OOP_Concepts,Trụ cột của lập trình hướng đối tượng,"Nắm vững các nguyên tắc chính của OOP, bao gồm đóng gói (encapsulation), kế thừa (inheritance) và đa hình (polymorphism).",Software_Development
course_4,module_59,Java_Class_Design,Thiết kế lớp trong Java,"Nắm vững cách thiết kế class, tạo instance của một lớp và sử dụng method trong lớp.",Programming_Languages
course_4,module_59,Access_Modifiers,Phạm vi truy cập (access modifiers) trong Java,"Hiểu về các loại phạm vi truy cập như public, private và protected trong Java.",Programming_Languages
course_4,module_59,Interface_and_Protocols,Hợp đồng hành vi (interface) trong lập trình hướng đối tượng,Nắm vững khái niệm về interface và cách sử dụng chúng để xác định hợp đồng hành vi.,Software_Development
course_4,module_59,Design_Patterns_OOP,Nguyên tắc thiết kế trong lập trình hướng đối tượng,"Nhận biết các nguyên tắc thiết kế như SRP (Mỗi lớp một trách nhiệm), OCP (Chấp nhận mở rộng nhưng hạn chế sửa đổi) và áp dụng chúng.",Software_Development
course_4,module_59,Java_FileHandling,Xử lý tệp (File Handling) trong Java,"Hiểu biết và kỹ năng thao tác với các loại tệp khác nhau (tệp văn bản, tệp nhị phân), sử dụng các lớp Stream để đọc/ghi dữ liệu, áp dụng Serializable để lưu trữ và khôi phục đối tượng, cũng như hiểu về New I/O trong Java (java.nio).",Java_Programming
course_4,module_59,OOP_Basics,Cơ sở lập trình hướng đối tượng,"Hiểu các khái niệm nền tảng của OOP như lớp, đối tượng, kế thừa, đa hình và đóng gói.",Software_Development
course_4,module_59,Java_Basics,Cơ bản về Java,"Hiểu cấu trúc, cú pháp cơ bản của ngôn ngữ lập trình Java và môi trường phát triển JDK/JRE/JVM. Nắm được các khái niệm như Write Once, Run Anywhere.",Software_Development
course_4,module_59,Java_Control_Structures,Cấu trúc điều khiển trong Java,"Hiểu và thực hành với các câu lệnh rẽ nhánh (if...else, switch...case), câu lệnh lặp (for, while, do...while) và câu lệnh nhảy (break, continue, return).",Software_Development
course_4,module_59,Java_Arrays,Làm việc với mảng trong Java,"Hiểu và thực hành các khái niệm về mảng đơn và đa chiều (1D, 2D) trong Java.",Software_Development
course_4,module_59,Java_Wrapper_Classes,Lớp Wrapper trong Java,"Hiểu và thực hành với các lớp wrapper cho kiểu nguyên thủy như Integer, Double, Boolean, Character.",Software_Development
course_4,module_59,Java_Application_Types,Loại ứng dụng Java,"Phân biệt các loại ứng dụng Java: console, web, mobile, và enterprise.",Software_Development
course_4,module_59,Java_Program_Structure,Cấu trúc chương trình Java cơ bản,"Hiểu cấu trúc của một chương trình Java, bao gồm việc định nghĩa lớp và phương thức.main().",Software_Development
course_4,module_59,Object_Oriented_Java,Kỹ năng lập trình hướng đối tượng Java,"Hiểu và sử dụng lớp, đối tượng trong Java, cùng với các thành phần khác như constructor, destructor, static members và phương thức.",Web_Frontend
course_4,module_59,Inheritance_Basics,Kế thừa cơ bản,"Hiểu rõ khái niệm và nguyên lý của kế thừa trong OOP, bao gồm việc tạo lớp con (subclass) và ghi đè phương thức từ lớp cha.",OOP_Principles
course_4,module_59,Polymorphism_Usage,Sử dụng đa hình,Áp dụng nguyên tắc đa hình để tạo ra hành vi linh hoạt và tái sử dụng mã trong chương trình hướng đối tượng.,OOP_Principles
course_4,module_59,Interface_Implementation,Hiệu quả trong việc hiện thực interface,Hiểu biết về cách một lớp có thể hiện thực nhiều interface và sử dụng abstract class để tạo ra mô hình chung.,OOP_Principles
course_4,module_59,Liskov_Substitution_Principle,Nguyên lý Liskov Substitution (LSP),Áp dụng nguyên lý LSP để đảm bảo lớp con có thể thay thế thành công lớp cha mà không làm thay đổi hành vi mong đợi của chương trình.,OOP_Principles
course_4,module_59,Class_Signature_Preservation,Bảo vệ chữ ký phương thức khi overriding,Hiểu biết về việc phải giữ nguyên tên và danh sách tham số của phương thức khi ghi đè trong OOP.,OOP_Principles
course_4,module_59,Static_Versus_Dynamic_Polymorphism,Cùng một phương thức trên nhiều đối tượng khác nhau (compile-time vs runtime polymorphism),Hiểu biết về sự khác biệt giữa nạp chồng compile-time và runtime trong đa hình.,OOP_Principles
course_4,module_59,Abstract_Class_Understanding,Hiểu khái niệm lớp trừu tượng (abstract class),"Hiểu về khái niệm lớp trừu tượng, vai trò và cách sử dụng trong lập trình hướng đối tượng.",OOP_Concepts
course_4,module_59,Abstract_Class_Vs_Interface,Phân biệt giữa lớp trừu tượng (abstract class) và interface,"Hiểu sự khác biệt về cấu trúc, mục đích sử dụng và cách triển khai giữa abstract class và interface.",OOP_Concepts
course_4,module_59,Implement_Abstract_Methods,Triển khai phương thức trừu tượng,"Triển khai các phương thức trừu tượng trong lớp con, đảm bảo thực hiện hành vi bắt buộc của abstract class.",OOP_Concepts
course_4,module_59,Inheritance_And_Abstract_Classes,Kế thừa từ lớp trừu tượng,"Hiểu về cách kế thừa và sử dụng phương thức, constructor trong abstract class, bao gồm việc sử dụng constructor để khởi tạo dữ liệu chung cho lớp con.",OOP_Concepts
course_4,module_59,Using_Abstract_Classes_for_Polymorphism,Sử dụng lớp trừu tượng trong đa hình (polymorphism),Hiểu cách sử dụng abstract class kết hợp với đa hình để xử lý các đối tượng có hành vi khác nhau qua cùng giao diện.,OOP_Concepts
course_4,module_59,Designing_With_Abstract_Classes,Thiết kế hệ thống với lớp trừu tượng,"Áp dụng lớp trừu tượng để thiết kế hệ thống có khả năng mở rộng, giảm trùng lặp mã và tăng tính trừu tượng hóa.",OOP_Design
course_4,module_59,java_exception_handling,Xử lý ngoại lệ trong Java,"Hiểu cơ chế xử lý ngoại lệ và cách sử dụng các cấu trúc try-catch-finally, throw, throws để kiểm soát lỗi hiệu quả. Thiết kế ngoại lệ phù hợp và quản lý tài nguyên một cách an toàn.",Software_Development
course_4,module_59,Java_interfaces,Interface trong Java,"Hiểu biết về khái niệm interface và cách hiện thực nó thông qua các phương thức trừu tượng, cũng như hiểu được cách kế thừa interface.",Software_Engineering
course_4,module_59,Java_abstract_classes,Abstract class trong Java,Hiểu biết về abstract class và cách sử dụng nó so với interface. Hiểu về việc một lớp có thể kế thừa từ nhiều interface nhưng chỉ được kế thừa một abstract class.,Software_Engineering
course_4,module_59,Java_default_static_methods,Default/static methods trong Java 8+,"Hiểu biết về default/static method của interface, bao gồm cách định nghĩa và sử dụng chúng.",Software_Engineering
course_4,module_59,Java_comparator_comparable,Comparator and Comparable trong Java,Hiểu biết về việc sử dụng Comparator và Comparable để so sánh đối tượng theo nhiều cách khác nhau.,Software_Engineering
course_4,module_59,Java_packages,Package trong Java,"Hiểu biết về cơ chế package, quản lý quyền truy cập và tổ chức mã nguồn thông qua các package.",Software_Engineering
course_4,module_59,Design_patterns,Thiết kế hệ thống linh hoạt với interface and packages,"Hiểu biết về cách sử dụng interface và package để thiết kế hệ thống linh hoạt, giảm coupling và tăng khả năng mở rộng.",Software_Engineering
course_4,module_59,Java_GenericProgramming,Lập trình tổng quát Java (Generic Programming),"Hiểu khái niệm, lợi ích và cách sử dụng Generic Programming trong Java, bao gồm việc định nghĩa lớp, phương thức và interface tổng quát, giới hạn kiểu, sử dụng wildcards, áp dụng trong Collection Framework và Template Method.",Software_Development
course_4,module_60,DB_Concepts,Nhận biết các khái niệm cơ bản về Cơ sở dữ liệu (CSDL),"Hiểu rõ định nghĩa, vai trò của hệ quản trị CSDL và đặc tính môi trường của CSDL.",Database_Management
course_4,module_60,DBMS_Features,Phân tích chức năng của Hệ quản trị cơ sở dữ liệu (DBMS),"Hiểu biết về các thành phần và chức năng chính của DBMS như Data Definition Language (DDL), Data Manipulation Language (DML), Query Processor, Transaction Manager, Storage Manager.",Database_Management
course_4,module_60,Data_Models,Phân biệt các mô hình dữ liệu trong CSDL,"Nắm vững về các loại mô hình dữ liệu phổ biến như Mô hình phân cấp, Mô hình mạng, Mô hình quan hệ và Mô hình hướng đối tượng.",Database_Management
course_4,module_60,Relational_Model,Hiểu biết về mô hình quan hệ trong CSDL,"Hiểu rõ về Mô hình quan hệ, đặc biệt là cách dữ liệu được biểu diễn qua bảng (relation), hàng (tuple) và cột (attribute).",Database_Management
course_4,module_60,SQL_Use,Hiểu biết về ngôn ngữ SQL trong CSDL,Nắm vững về việc sử dụng SQL như công cụ chuẩn trong mô hình quan hệ.,Database_Management
course_4,module_60,Database_Backup_Recovery,Sao Lưu và Phục Hồi Dữ Liệu trong CSDL,"Hiểu biết về các chiến lược sao lưu (Full, Differential, Incremental) và cơ chế phục hồi dữ liệu từ transaction log và checkpoint. Biết cách thực hiện các lệnh SQL liên quan.",Database_Maintenance
course_4,module_60,DCL_Basics,Ngôn ngữ Điều khiển Dữ liệu cơ bản (DCL),"Hiểu và sử dụng các lệnh DCL: GRANT, REVOKE, DENY để quản lý quyền truy cập dữ liệu trong SQL Server, MySQL, Oracle",Database_Management
course_4,module_60,DDL_Basics,DDL cơ bản,"Hiểu về ngôn ngữ định nghĩa dữ liệu (DDL) và các lệnh sử dụng trong SQL, bao gồm CREATE, ALTER, DROP, TRUNCATE, với đặc điểm không tác động đến dữ liệu.",Database_Management
course_4,module_60,Relational_Structures,Khái niệm cơ bản về quan hệ (Relational Structures),"Hiểu và phân biệt các khái niệm cơ bản như thuộc tính, lược đồ, bộ, quan hệ, siêu khóa và khóa trong mô hình cơ sở dữ liệu quan hệ",Database_Relational
course_4,module_60,Relation_Operations,Các phép toán đại số quan hệ (Relation Operations),"Hiểu các phép chọn, chiếu, hợp, hiệu, tích và nối trong đại số quan hệ để truy vấn dữ liệu phức tạp",Database_Relational
course_4,module_60,Entity_Integrity,Toàn vẹn thực thể (Entity Integrity),"Hiểu nguyên tắc toàn vẹn thực thể trong mô hình quan hệ, bao gồm việc mỗi bộ dữ liệu phải có giá trị khóa chính duy nhất và không được NULL",Database_Relational
course_4,module_60,Referential_Integrity,Toàn vẹn tham chiếu (Referential Integrity),"Hiểu nguyên tắc toàn vẹn tham chiếu trong mô hình quan hệ, bao gồm việc giá trị khóa ngoại phải tồn tại trong bảng được tham chiếu",Database_Relational
course_4,module_60,SQL_Basics,SQL cơ bản,Hiểu và sử dụng cú pháp của các lệnh SQL cơ bản,Database
course_4,module_60,SQL_Constraints,Constraint SQL,"Hiểu và sử dụng các loại ràng buộc trong cơ sở dữ liệu SQL như ràng buộc thực thể, tham chiếu và người dùng.",Database_Management
course_4,module_60,RELATIONAL_ALGEBRA_1,Chuẩn Relational Algebra - Cơ sở,Hiểu về các nguyên lý cơ bản của Chuân relational và ứng dụng phụ thuộc hàm trong chuẩn hóa dữ liệu.,Database_Structure
course_4,module_60,Database_Normalization,Chuẩn hóa cơ sở dữ liệu,"Hiểu và thực hiện các dạng chuẩn cơ bản (1NF, 2NF, 3NF, BCNF) để loại bỏ dư thừa dữ liệu trong cơ sở dữ liệu.",Database
course_4,module_60,Index_Basics,Chỉ Mục cơ bản,"Hiểu khái niệm, cấu trúc và cách hoạt động của chỉ mục trong cơ sở dữ liệu",Database
course_4,module_60,Clustered_Index,Chỉ Mục Clustered,Sử dụng và hiểu về chỉ mục vật lý theo thứ tự khóa chính,Database
course_4,module_60,Non_Clustered_Index,Chỉ Mục Non-Clustered,Hiểu và sử dụng chỉ mục lưu trữ cấu trúc riêng biệt,Database
course_4,module_60,Unique_Index,Chỉ Mục Uniqueness,Hiểu về việc tạo và sử dụng chỉ mục duy nhất để ngăn chặn dữ liệu trùng lặp,Database
course_4,module_60,Composite_Index,Chỉ Mục Composit,Hiểu cách sử dụng chỉ mục kết hợp cho truy vấn hiệu quả hơn,Database
course_4,module_60,Optimization_Techniques,Cách tối ưu hóa chỉ mục,Hướng dẫn tạo và sử dụng chỉ mục sao cho tối ưu cho truy vấn hiệu quả,Database
course_4,module_60,TRANSACTION_Basics,Giao dịch cơ bản,"Hiểu khái niệm giao dịch, bốn thuộc tính ACID và cách quản lý giao dịch trong SQL.",Database
course_4,module_61,DatabaseDesignProcess,Quá trình thiết kế CSDL,"Hiểu biết về vòng đời thiết kế, triển khai và vận hành một CSDL doanh nghiệp.",Database_Engineering
course_4,module_61,DeliverablesIdentification,Xác định deliverables,Nắm bắt các tài liệu bàn giao quan trọng ở từng giai đoạn của quá trình thiết kế CSDL.,Database_Engineering
course_4,module_61,DataModelingTechniques,Kỹ thuật mô hình hóa dữ liệu,"Biết cách sử dụng ERD, các ràng buộc nghiệp vụ và chuẩn hóa để tạo ra mô hình khái niệm, logico và vật lý.",Database_Engineering
course_4,module_61,PerformanceOptimization,Tối ưu hóa hiệu năng,"Hiểu biết về cách chọn index, phân vùng và các phương pháp tối ưu hóa truy vấn cho CSDL.",Database_Engineering
course_4,module_61,SecurityAndCompliance,Bảo mật và tuân thủ,"Biết cách thiết lập phân quyền, mã hóa, và các biện pháp bảo vệ dữ liệu nhạy cảm.",Database_Engineering
course_4,module_61,OperationalManagement,Quản lý vận hành CSDL,"Nắm bắt các chiến lược backup/restore, monitoring và quản lý thay đổi schema cho CSDL.",Database_Engineering
course_4,module_61,ApproachSelection,Chọn cách tiếp cận thiết kế,"Hiểu biết về các cách tiếp cận như top-down, bottom-up và inside-out và khi nào nên áp dụng.",Database_Engineering
course_4,module_61,QualityAssessmentCriteria,Tiêu chí đánh giá chất lượng thiết kế,"Biết các tiêu chí để đánh giá chất lượng của một CSDL, bao gồm độ chính xác, linh hoạt, hiệu năng và khả năng vận hành.",Database_Engineering
course_4,module_61,Database_Analysis_Basics,Giới thiệu thiết kế cơ sở dữ liệu,"Hiểu các giai đoạn chính của quá trình thiết kế cơ sở dữ liệu, từ phân tích đến vật lý.",Data_Design
course_4,module_61,Entity_Relationship_Modeling,Thiết lập mô hình ERD (Entity-Relationship Diagram),"Xác định thực thể, thuộc tính và mối quan hệ trong mô hình khái niệm.",Data_Design
course_4,module_61,Logical_Design_Principles,Định nghĩa cấu trúc dữ liệu logic (logical design),"Tạo các bảng, định nghĩa khóa chính và khóa ngoại trong mô hình quan hệ.",Data_Design
course_4,module_61,Physical_Design_Principles,Thiết lập cấu trúc dữ liệu vật lý (physical design),"Chọn kiểu dữ liệu, tạo chỉ mục và phân vùng trong hệ quản trị cơ sở dữ liệu.",Data_Design
course_4,module_61,Relational_Model_Basics,Tổng quan về mô hình quan hệ,"Hiểu cấu trúc cơ bản của mô hình dữ liệu quan hệ, bao gồm các khái niệm như miền giá trị, thuộc tính, bộ và quan hệ.",Database_Structure
course_4,module_61,Functional_Dependencies,Phụ thuộc hàm,"Hiểu và áp dụng phụ thuộc hàm, tiên đề Armstrong để xác định khóa và tối ưu thiết kế lược đồ quan hệ.",Database_Structure
course_4,module_61,SQL_Norm_Design,Kiến thức cơ bản về Chuẩn hóa Dữ liệu và Thiết kế,"Hiểu các dạng chuẩn (1NF → 5NF, BCNF) và cách áp dụng để loại bỏ dư thừa dữ liệu, tránh bất thường khi cập nhật; nhận diện được khi nào cần chuẩn hóa và khi nào nên giải chuẩn (denormalization) để tối ưu hiệu năng.",Data_Structure
course_4,module_61,Relational_Theory,Khái niệm và quy trình thiết kế cơ sở dữ liệu quan hệ,"Hiểu cấu trúc cơ bản của lược đồ cơ sở dữ liệu quan hệ, nắm bắt quy trình thiết kế từ mô hình ER sang lược đồ quan hệ, thực hành tối ưu hóa thiết kế để đảm bảo toàn vẹn, hiệu năng và khả năng mở rộng.",Database_Foundation
course_4,module_61,SQL_Basics,SQL cơ bản,Hiểu cấu trúc và cú pháp cơ bản của ngôn ngữ SQL trong hệ quản trị cơ sở dữ liệu quan hệ.,Web_Backend
course_4,module_61,SQL_Joins,Kỹ thuật JOIN trong SQL,"Hiểu và sử dụng thành thạo các kỹ thuật JOIN như INNER JOIN, LEFT JOIN, RIGHT JOIN e FULL OUTER JOIN.",Database_SQL
course_4,module_61,SQL_SubQueries,Truy vấn lồng (Subquery) trong SQL,Hiểu và sử dụng thành thạo các truy vấn lồng để lọc hoặc tính toán dữ liệu.,Database_SQL
course_4,module_61,SQL_VIEWS,Khung Nhìn (View) trong SQL,Hiểu và sử dụng khung nhìn để đơn giản hóa truy vấn phức tạp và bảo mật dữ liệu.,Database_SQL
course_4,module_61,SQL_CTEs,Phần Truy vấn Tạm (CTE) trong SQL,Hiểu và sử dụng CTE để định nghĩa phần truy vấn tạm trong phạm vi truy vấn hiện tại.,Database_SQL
course_4,module_61,SQL_Aggregate_Functions,Hàm tổng hợp (Aggregation Functions) trong SQL,"Hiểu và sử dụng các hàm phân tích như SUM, AVG, COUNT, MAX, MIN, RANK() OVER để tối ưu truy vấn thống kê và xếp hạng.",Database_SQL
course_4,module_61,SQL_Functions,Hàm trong SQL,"Hiểu các loại hàm trong SQL: tổng hợp, chuỗi, ngày tháng, chuyển đổi và hệ thống, sử dụng biểu thức logic và toán học.",Database
course_4,module_61,Data_Integrity_Concepts,Khái niệm về toàn vẹn dữ liệu,Hiểu được khái niệm toàn vẹn dữ liệu (data integrity) và vai trò của ràng buộc trong cơ sở dữ liệu.,Database
course_4,module_61,Constraint_Types,Loại các ràng buộc cơ bản,"Phân biệt các loại ràng buộc: PRIMARY KEY, FOREIGN KEY, UNIQUE, NOT NULL, CHECK, DEFAULT.",Database
